job,machine,btw,perm,perm_idx,betweenness_mean
2,3,0.1136029411764706,"(0, 0, 16, 2)",386,0.061213235294117645
2,0,0.1136029411764706,"(0, 0, 16, 2)",386,0.061213235294117645
2,1,0.07683823529411765,"(0, 0, 16, 2)",386,0.061213235294117645
3,0,0.03811274509803921,"(0, 0, 16, 2)",386,0.061213235294117645
3,2,0.06286764705882353,"(0, 0, 16, 2)",386,0.061213235294117645
3,1,0.06286764705882353,"(0, 0, 16, 2)",386,0.061213235294117645
3,3,0.03811274509803922,"(0, 0, 16, 2)",386,0.061213235294117645
0,0,0.039382798573975045,"(0, 0, 16, 3)",387,0.061780024509803924
0,1,0.0759692513368984,"(0, 0, 16, 3)",387,0.061780024509803924
0,2,0.06598707664884138,"(0, 0, 16, 3)",387,0.061780024509803924
0,3,0.036631016042780754,"(0, 0, 16, 3)",387,0.061780024509803924
1,0,0.039382798573975045,"(0, 0, 16, 3)",387,0.061780024509803924
1,1,0.0759692513368984,"(0, 0, 16, 3)",387,0.061780024509803924
1,2,0.06598707664884138,"(0, 0, 16, 3)",387,0.061780024509803924
1,3,0.036631016042780754,"(0, 0, 16, 3)",387,0.061780024509803924
2,2,0.06786987522281639,"(0, 0, 16, 3)",387,0.061780024509803924
2,3,0.0972927807486631,"(0, 0, 16, 3)",387,0.061780024509803924
2,0,0.10666221033868094,"(0, 0, 16, 3)",387,0.061780024509803924
2,1,0.06008244206773619,"(0, 0, 16, 3)",387,0.061780024509803924
3,0,0.04539884135472371,"(0, 0, 16, 3)",387,0.061780024509803924
3,2,0.06593137254901961,"(0, 0, 16, 3)",387,0.061780024509803924
3,3,0.0551470588235294,"(0, 0, 16, 3)",387,0.061780024509803924
3,1,0.054155525846702315,"(0, 0, 16, 3)",387,0.061780024509803924
0,0,0.03688725490196079,"(0, 0, 16, 4)",388,0.05801164215686275
0,1,0.06752450980392156,"(0, 0, 16, 4)",388,0.05801164215686275
0,2,0.052573529411764706,"(0, 0, 16, 4)",388,0.05801164215686275
0,3,0.035416666666666666,"(0, 0, 16, 4)",388,0.05801164215686275
1,0,0.03688725490196079,"(0, 0, 16, 4)",388,0.05801164215686275
1,1,0.06752450980392158,"(0, 0, 16, 4)",388,0.05801164215686275
1,2,0.0525735294117647,"(0, 0, 16, 4)",388,0.05801164215686275
1,3,0.03541666666666667,"(0, 0, 16, 4)",388,0.05801164215686275
2,2,0.08933823529411763,"(0, 0, 16, 4)",388,0.05801164215686275
2,3,0.06887254901960783,"(0, 0, 16, 4)",388,0.05801164215686275
2,0,0.07426470588235293,"(0, 0, 16, 4)",388,0.05801164215686275
2,1,0.07205882352941176,"(0, 0, 16, 4)",388,0.05801164215686275
3,0,0.04865196078431372,"(0, 0, 16, 4)",388,0.05801164215686275
3,3,0.08615196078431372,"(0, 0, 16, 4)",388,0.05801164215686275
3,1,0.058823529411764705,"(0, 0, 16, 4)",388,0.05801164215686275
3,2,0.04522058823529412,"(0, 0, 16, 4)",388,0.05801164215686275
0,0,0.042419467787114855,"(0, 0, 16, 9)",393,0.0589406074929972
0,1,0.05693277310924369,"(0, 0, 16, 9)",393,0.0589406074929972
0,2,0.06482843137254901,"(0, 0, 16, 9)",393,0.0589406074929972
0,3,0.0428921568627451,"(0, 0, 16, 9)",393,0.0589406074929972
1,0,0.042419467787114855,"(0, 0, 16, 9)",393,0.0589406074929972
1,1,0.05693277310924369,"(0, 0, 16, 9)",393,0.0589406074929972
1,2,0.06482843137254901,"(0, 0, 16, 9)",393,0.0589406074929972
1,3,0.0428921568627451,"(0, 0, 16, 9)",393,0.0589406074929972
2,2,0.0738970588235294,"(0, 0, 16, 9)",393,0.0589406074929972
2,3,0.07450980392156863,"(0, 0, 16, 9)",393,0.0589406074929972
2,0,0.06097689075630252,"(0, 0, 16, 9)",393,0.0589406074929972
2,1,0.06460084033613446,"(0, 0, 16, 9)",393,0.0589406074929972
3,1,0.05379901960784314,"(0, 0, 16, 9)",393,0.0589406074929972
3,2,0.05962885154061624,"(0, 0, 16, 9)",393,0.0589406074929972
3,3,0.06514355742296916,"(0, 0, 16, 9)",393,0.0589406074929972
3,0,0.07634803921568627,"(0, 0, 16, 9)",393,0.0589406074929972
0,0,0.04669117647058823,"(0, 0, 16, 16)",400,0.060569852941176464
0,1,0.07444852941176469,"(0, 0, 16, 16)",400,0.060569852941176464
0,2,0.0744485294117647,"(0, 0, 16, 16)",400,0.060569852941176464
0,3,0.04669117647058823,"(0, 0, 16, 16)",400,0.060569852941176464
1,0,0.04669117647058823,"(0, 0, 16, 16)",400,0.060569852941176464
1,1,0.07444852941176469,"(0, 0, 16, 16)",400,0.060569852941176464
1,2,0.0744485294117647,"(0, 0, 16, 16)",400,0.060569852941176464
1,3,0.04669117647058823,"(0, 0, 16, 16)",400,0.060569852941176464
2,2,0.04669117647058823,"(0, 0, 16, 16)",400,0.060569852941176464
2,3,0.0744485294117647,"(0, 0, 16, 16)",400,0.060569852941176464
2,0,0.07444852941176469,"(0, 0, 16, 16)",400,0.060569852941176464
2,1,0.04669117647058823,"(0, 0, 16, 16)",400,0.060569852941176464
3,2,0.04669117647058823,"(0, 0, 16, 16)",400,0.060569852941176464
3,3,0.07444852941176472,"(0, 0, 16, 16)",400,0.060569852941176464
3,0,0.0744485294117647,"(0, 0, 16, 16)",400,0.060569852941176464
3,1,0.046691176470588236,"(0, 0, 16, 16)",400,0.060569852941176464
0,0,0.049999999999999996,"(0, 0, 16, 17)",401,0.05689338235294117
0,1,0.0670343137254902,"(0, 0, 16, 17)",401,0.05689338235294117
0,2,0.06360294117647057,"(0, 0, 16, 17)",401,0.05689338235294117
0,3,0.04031862745098039,"(0, 0, 16, 17)",401,0.05689338235294117
1,0,0.049999999999999996,"(0, 0, 16, 17)",401,0.05689338235294117
1,1,0.0670343137254902,"(0, 0, 16, 17)",401,0.05689338235294117
1,2,0.06360294117647057,"(0, 0, 16, 17)",401,0.05689338235294117
1,3,0.040318627450980395,"(0, 0, 16, 17)",401,0.05689338235294117
2,2,0.04448529411764706,"(0, 0, 16, 17)",401,0.05689338235294117
2,3,0.08149509803921567,"(0, 0, 16, 17)",401,0.05689338235294117
2,0,0.0696078431372549,"(0, 0, 16, 17)",401,0.05689338235294117
2,1,0.04264705882352942,"(0, 0, 16, 17)",401,0.05689338235294117
3,2,0.04301470588235294,"(0, 0, 16, 17)",401,0.05689338235294117
3,3,0.06556372549019607,"(0, 0, 16, 17)",401,0.05689338235294117
3,1,0.062254901960784315,"(0, 0, 16, 17)",401,0.05689338235294117
3,0,0.059313725490196076,"(0, 0, 16, 17)",401,0.05689338235294117
0,0,0.03982843137254902,"(0, 0, 16, 21)",405,0.052022058823529414
0,1,0.05220588235294117,"(0, 0, 16, 21)",405,0.052022058823529414
0,2,0.05220588235294117,"(0, 0, 16, 21)",405,0.052022058823529414
0,3,0.039828431372549024,"(0, 0, 16, 21)",405,0.052022058823529414
1,0,0.03982843137254902,"(0, 0, 16, 21)",405,0.052022058823529414
1,1,0.05220588235294117,"(0, 0, 16, 21)",405,0.052022058823529414
1,2,0.05220588235294117,"(0, 0, 16, 21)",405,0.052022058823529414
1,3,0.039828431372549024,"(0, 0, 16, 21)",405,0.052022058823529414
2,2,0.04926470588235295,"(0, 0, 16, 21)",405,0.052022058823529414
2,3,0.06090686274509804,"(0, 0, 16, 21)",405,0.052022058823529414
2,0,0.06090686274509804,"(0, 0, 16, 21)",405,0.052022058823529414
2,1,0.04926470588235294,"(0, 0, 16, 21)",405,0.052022058823529414
3,3,0.06740196078431374,"(0, 0, 16, 21)",405,0.052022058823529414
3,1,0.0545343137254902,"(0, 0, 16, 21)",405,0.052022058823529414
3,2,0.054534313725490204,"(0, 0, 16, 21)",405,0.052022058823529414
3,0,0.06740196078431372,"(0, 0, 16, 21)",405,0.052022058823529414
0,0,0.045955882352941166,"(0, 0, 16, 23)",407,0.05686274509803921
0,1,0.06078431372549019,"(0, 0, 16, 23)",407,0.05686274509803921
0,2,0.0607843137254902,"(0, 0, 16, 23)",407,0.05686274509803921
0,3,0.04595588235294117,"(0, 0, 16, 23)",407,0.05686274509803921
1,0,0.045955882352941166,"(0, 0, 16, 23)",407,0.05686274509803921
1,1,0.06078431372549019,"(0, 0, 16, 23)",407,0.05686274509803921
1,2,0.0607843137254902,"(0, 0, 16, 23)",407,0.05686274509803921
1,3,0.04595588235294117,"(0, 0, 16, 23)",407,0.05686274509803921
2,2,0.051960784313725486,"(0, 0, 16, 23)",407,0.05686274509803921
2,3,0.06924019607843136,"(0, 0, 16, 23)",407,0.05686274509803921
2,0,0.06924019607843136,"(0, 0, 16, 23)",407,0.05686274509803921
2,1,0.051960784313725486,"(0, 0, 16, 23)",407,0.05686274509803921
3,3,0.05857843137254901,"(0, 0, 16, 23)",407,0.05686274509803921
3,2,0.061642156862745094,"(0, 0, 16, 23)",407,0.05686274509803921
3,1,0.06164215686274508,"(0, 0, 16, 23)",407,0.05686274509803921
3,0,0.058578431372549006,"(0, 0, 16, 23)",407,0.05686274509803921
0,0,0.04276960784313725,"(0, 0, 17, 5)",413,0.056288296568627445
0,1,0.06544117647058822,"(0, 0, 17, 5)",413,0.056288296568627445
0,2,0.051960784313725486,"(0, 0, 17, 5)",413,0.056288296568627445
0,3,0.03590686274509804,"(0, 0, 17, 5)",413,0.056288296568627445
1,0,0.04276960784313725,"(0, 0, 17, 5)",413,0.056288296568627445
1,1,0.06544117647058822,"(0, 0, 17, 5)",413,0.056288296568627445
1,2,0.05196078431372548,"(0, 0, 17, 5)",413,0.056288296568627445
1,3,0.035906862745098043,"(0, 0, 17, 5)",413,0.056288296568627445
2,2,0.06862745098039214,"(0, 0, 17, 5)",413,0.056288296568627445
2,3,0.05723039215686274,"(0, 0, 17, 5)",413,0.056288296568627445
2,1,0.06433823529411764,"(0, 0, 17, 5)",413,0.056288296568627445
2,0,0.07034313725490196,"(0, 0, 17, 5)",413,0.056288296568627445
3,0,0.06727941176470585,"(0, 0, 17, 5)",413,0.056288296568627445
3,3,0.07622549019607842,"(0, 0, 17, 5)",413,0.056288296568627445
3,2,0.0480392156862745,"(0, 0, 17, 5)",413,0.056288296568627445
3,1,0.05637254901960784,"(0, 0, 17, 5)",413,0.056288296568627445
0,0,0.034436274509803924,"(0, 0, 17, 10)",418,0.054266237745098034
0,1,0.05465686274509804,"(0, 0, 17, 10)",418,0.054266237745098034
0,2,0.05600490196078431,"(0, 0, 17, 10)",418,0.054266237745098034
0,3,0.032965686274509805,"(0, 0, 17, 10)",418,0.054266237745098034
1,0,0.034436274509803924,"(0, 0, 17, 10)",418,0.054266237745098034
1,1,0.05465686274509804,"(0, 0, 17, 10)",418,0.054266237745098034
1,2,0.05600490196078431,"(0, 0, 17, 10)",418,0.054266237745098034
1,3,0.0329656862745098,"(0, 0, 17, 10)",418,0.054266237745098034
2,2,0.06629901960784311,"(0, 0, 17, 10)",418,0.054266237745098034
2,3,0.051225490196078416,"(0, 0, 17, 10)",418,0.054266237745098034
2,1,0.06127450980392157,"(0, 0, 17, 10)",418,0.054266237745098034
2,0,0.07401960784313726,"(0, 0, 17, 10)",418,0.054266237745098034
3,1,0.04828431372549019,"(0, 0, 17, 10)",418,0.054266237745098034
3,3,0.07830882352941176,"(0, 0, 17, 10)",418,0.054266237745098034
3,0,0.07438725490196077,"(0, 0, 17, 10)",418,0.054266237745098034
3,2,0.05833333333333332,"(0, 0, 17, 10)",418,0.054266237745098034
0,0,0.04411764705882353,"(0, 0, 17, 18)",426,0.05583092612044818
0,1,0.05980392156862745,"(0, 0, 17, 18)",426,0.05583092612044818
0,2,0.053991596638655465,"(0, 0, 17, 18)",426,0.05583092612044818
0,3,0.03776260504201681,"(0, 0, 17, 18)",426,0.05583092612044818
1,0,0.04411764705882353,"(0, 0, 17, 18)",426,0.05583092612044818
1,1,0.05980392156862745,"(0, 0, 17, 18)",426,0.05583092612044818
1,2,0.053991596638655465,"(0, 0, 17, 18)",426,0.05583092612044818
1,3,0.03776260504201681,"(0, 0, 17, 18)",426,0.05583092612044818
2,2,0.05602240896358543,"(0, 0, 17, 18)",426,0.05583092612044818
2,3,0.056810224089635854,"(0, 0, 17, 18)",426,0.05583092612044818
2,1,0.06433823529411764,"(0, 0, 17, 18)",426,0.05583092612044818
2,0,0.0661764705882353,"(0, 0, 17, 18)",426,0.05583092612044818
3,3,0.08088235294117647,"(0, 0, 17, 18)",426,0.05583092612044818
3,0,0.06109943977591037,"(0, 0, 17, 18)",426,0.05583092612044818
3,1,0.05472689075630252,"(0, 0, 17, 18)",426,0.05583092612044818
3,2,0.06188725490196079,"(0, 0, 17, 18)",426,0.05583092612044818
0,0,0.043750000000000004,"(0, 0, 17, 19)",427,0.05287990196078431
0,1,0.054779411764705875,"(0, 0, 17, 19)",427,0.05287990196078431
0,2,0.04926470588235293,"(0, 0, 17, 19)",427,0.05287990196078431
0,3,0.0411764705882353,"(0, 0, 17, 19)",427,0.05287990196078431
1,0,0.043750000000000004,"(0, 0, 17, 19)",427,0.05287990196078431
1,1,0.054779411764705875,"(0, 0, 17, 19)",427,0.05287990196078431
1,2,0.04926470588235293,"(0, 0, 17, 19)",427,0.05287990196078431
1,3,0.0411764705882353,"(0, 0, 17, 19)",427,0.05287990196078431
2,2,0.049999999999999996,"(0, 0, 17, 19)",427,0.05287990196078431
2,3,0.05612745098039216,"(0, 0, 17, 19)",427,0.05287990196078431
2,1,0.06029411764705883,"(0, 0, 17, 19)",427,0.05287990196078431
2,0,0.05808823529411764,"(0, 0, 17, 19)",427,0.05287990196078431
3,3,0.07083333333333333,"(0, 0, 17, 19)",427,0.05287990196078431
3,0,0.0696078431372549,"(0, 0, 17, 19)",427,0.05287990196078431
3,2,0.058333333333333334,"(0, 0, 17, 19)",427,0.05287990196078431
3,1,0.04485294117647058,"(0, 0, 17, 19)",427,0.05287990196078431
0,0,0.04548319327731092,"(0, 0, 17, 21)",429,0.05268075980392156
0,1,0.052521008403361345,"(0, 0, 17, 21)",429,0.05268075980392156
0,2,0.04926470588235293,"(0, 0, 17, 21)",429,0.05268075980392156
0,3,0.04509803921568627,"(0, 0, 17, 21)",429,0.05268075980392156
1,0,0.04548319327731092,"(0, 0, 17, 21)",429,0.05268075980392156
1,1,0.05252100840336134,"(0, 0, 17, 21)",429,0.05268075980392156
1,2,0.04926470588235293,"(0, 0, 17, 21)",429,0.05268075980392156
1,3,0.04509803921568627,"(0, 0, 17, 21)",429,0.05268075980392156
2,2,0.049947478991596635,"(0, 0, 17, 21)",429,0.05268075980392156
2,3,0.04781162464985994,"(0, 0, 17, 21)",429,0.05268075980392156
2,1,0.06605392156862745,"(0, 0, 17, 21)",429,0.05268075980392156
2,0,0.057247899159663856,"(0, 0, 17, 21)",429,0.05268075980392156
3,3,0.06754201680672269,"(0, 0, 17, 21)",429,0.05268075980392156
3,1,0.04712885154061624,"(0, 0, 17, 21)",429,0.05268075980392156
3,2,0.059191176470588226,"(0, 0, 17, 21)",429,0.05268075980392156
3,0,0.06323529411764707,"(0, 0, 17, 21)",429,0.05268075980392156
0,0,0.04191176470588235,"(0, 0, 17, 22)",430,0.054473039215686275
0,1,0.05821078431372549,"(0, 0, 17, 22)",430,0.054473039215686275
0,2,0.05821078431372549,"(0, 0, 17, 22)",430,0.054473039215686275
0,3,0.041911764705882364,"(0, 0, 17, 22)",430,0.054473039215686275
1,0,0.04191176470588235,"(0, 0, 17, 22)",430,0.054473039215686275
1,1,0.05821078431372549,"(0, 0, 17, 22)",430,0.054473039215686275
1,2,0.05821078431372549,"(0, 0, 17, 22)",430,0.054473039215686275
1,3,0.041911764705882364,"(0, 0, 17, 22)",430,0.054473039215686275
2,2,0.04399509803921569,"(0, 0, 17, 22)",430,0.054473039215686275
2,3,0.06115196078431372,"(0, 0, 17, 22)",430,0.054473039215686275
2,1,0.06727941176470588,"(0, 0, 17, 22)",430,0.054473039215686275
2,0,0.06311274509803921,"(0, 0, 17, 22)",430,0.054473039215686275
3,3,0.06311274509803921,"(0, 0, 17, 22)",430,0.054473039215686275
3,2,0.06727941176470587,"(0, 0, 17, 22)",430,0.054473039215686275
3,0,0.06115196078431372,"(0, 0, 17, 22)",430,0.054473039215686275
3,1,0.04399509803921569,"(0, 0, 17, 22)",430,0.054473039215686275
0,0,0.051470588235294115,"(0, 0, 17, 23)",431,0.056280637254901955
0,1,0.061397058823529395,"(0, 0, 17, 23)",431,0.056280637254901955
0,2,0.05625,"(0, 0, 17, 23)",431,0.056280637254901955
0,3,0.047426470588235285,"(0, 0, 17, 23)",431,0.056280637254901955
1,0,0.051470588235294115,"(0, 0, 17, 23)",431,0.056280637254901955
1,1,0.061397058823529395,"(0, 0, 17, 23)",431,0.056280637254901955
1,2,0.05625,"(0, 0, 17, 23)",431,0.056280637254901955
1,3,0.047426470588235285,"(0, 0, 17, 23)",431,0.056280637254901955
2,2,0.04583333333333333,"(0, 0, 17, 23)",431,0.056280637254901955
2,3,0.058823529411764705,"(0, 0, 17, 23)",431,0.056280637254901955
2,1,0.07647058823529411,"(0, 0, 17, 23)",431,0.056280637254901955
2,0,0.05061274509803921,"(0, 0, 17, 23)",431,0.056280637254901955
3,3,0.05906862745098039,"(0, 0, 17, 23)",431,0.056280637254901955
3,2,0.05367647058823529,"(0, 0, 17, 23)",431,0.056280637254901955
3,1,0.06678921568627451,"(0, 0, 17, 23)",431,0.056280637254901955
3,0,0.05612745098039215,"(0, 0, 17, 23)",431,0.056280637254901955
0,0,0.04987745098039215,"(0, 0, 19, 3)",459,0.0597579656862745
0,1,0.07487745098039215,"(0, 0, 19, 3)",459,0.0597579656862745
0,2,0.05098039215686274,"(0, 0, 19, 3)",459,0.0597579656862745
0,3,0.04607843137254902,"(0, 0, 19, 3)",459,0.0597579656862745
1,0,0.049877450980392146,"(0, 0, 19, 3)",459,0.0597579656862745
1,1,0.07487745098039215,"(0, 0, 19, 3)",459,0.0597579656862745
1,2,0.05098039215686273,"(0, 0, 19, 3)",459,0.0597579656862745
1,3,0.04607843137254902,"(0, 0, 19, 3)",459,0.0597579656862745
2,3,0.11004901960784311,"(0, 0, 19, 3)",459,0.0597579656862745
2,0,0.07401960784313724,"(0, 0, 19, 3)",459,0.0597579656862745
2,2,0.05539215686274509,"(0, 0, 19, 3)",459,0.0597579656862745
2,1,0.04669117647058823,"(0, 0, 19, 3)",459,0.0597579656862745
3,0,0.0420343137254902,"(0, 0, 19, 3)",459,0.0597579656862745
3,2,0.06801470588235292,"(0, 0, 19, 3)",459,0.0597579656862745
3,3,0.06029411764705882,"(0, 0, 19, 3)",459,0.0597579656862745
3,1,0.0560049019607843,"(0, 0, 19, 3)",459,0.0597579656862745
0,0,0.036397058823529414,"(0, 0, 19, 7)",463,0.05880055147058823
0,1,0.06752450980392155,"(0, 0, 19, 7)",463,0.05880055147058823
0,2,0.057843137254901957,"(0, 0, 19, 7)",463,0.05880055147058823
0,3,0.04338235294117647,"(0, 0, 19, 7)",463,0.05880055147058823
1,0,0.036397058823529414,"(0, 0, 19, 7)",463,0.05880055147058823
1,1,0.06752450980392155,"(0, 0, 19, 7)",463,0.05880055147058823
1,2,0.057843137254901957,"(0, 0, 19, 7)",463,0.05880055147058823
1,3,0.043382352941176476,"(0, 0, 19, 7)",463,0.05880055147058823
2,3,0.08639705882352941,"(0, 0, 19, 7)",463,0.05880055147058823
2,0,0.07156862745098039,"(0, 0, 19, 7)",463,0.05880055147058823
2,2,0.06041666666666665,"(0, 0, 19, 7)",463,0.05880055147058823
2,1,0.07340686274509803,"(0, 0, 19, 7)",463,0.05880055147058823
3,1,0.05649509803921568,"(0, 0, 19, 7)",463,0.05880055147058823
3,0,0.06544117647058824,"(0, 0, 19, 7)",463,0.05880055147058823
3,3,0.07536764705882353,"(0, 0, 19, 7)",463,0.05880055147058823
3,2,0.041421568627450986,"(0, 0, 19, 7)",463,0.05880055147058823
0,0,0.03676470588235295,"(0, 0, 19, 12)",468,0.05700827205882353
0,1,0.05845588235294118,"(0, 0, 19, 12)",468,0.05700827205882353
0,2,0.06004901960784313,"(0, 0, 19, 12)",468,0.05700827205882353
0,3,0.04301470588235294,"(0, 0, 19, 12)",468,0.05700827205882353
1,0,0.03676470588235295,"(0, 0, 19, 12)",468,0.05700827205882353
1,1,0.05845588235294118,"(0, 0, 19, 12)",468,0.05700827205882353
1,2,0.06004901960784313,"(0, 0, 19, 12)",468,0.05700827205882353
1,3,0.04301470588235294,"(0, 0, 19, 12)",468,0.05700827205882353
2,3,0.10073529411764705,"(0, 0, 19, 12)",468,0.05700827205882353
2,0,0.07034313725490196,"(0, 0, 19, 12)",468,0.05700827205882353
2,2,0.051102941176470594,"(0, 0, 19, 12)",468,0.05700827205882353
2,1,0.06899509803921569,"(0, 0, 19, 12)",468,0.05700827205882353
3,2,0.056372549019607844,"(0, 0, 19, 12)",468,0.05700827205882353
3,0,0.04473039215686274,"(0, 0, 19, 12)",468,0.05700827205882353
3,1,0.07144607843137254,"(0, 0, 19, 12)",468,0.05700827205882353
3,3,0.05183823529411764,"(0, 0, 19, 12)",468,0.05700827205882353
0,0,0.05049019607843137,"(0, 0, 19, 21)",477,0.053875612745098035
0,1,0.0517156862745098,"(0, 0, 19, 21)",477,0.053875612745098035
0,2,0.05036764705882351,"(0, 0, 19, 21)",477,0.053875612745098035
0,3,0.049754901960784303,"(0, 0, 19, 21)",477,0.053875612745098035
1,0,0.05049019607843137,"(0, 0, 19, 21)",477,0.053875612745098035
1,1,0.0517156862745098,"(0, 0, 19, 21)",477,0.053875612745098035
1,2,0.05036764705882351,"(0, 0, 19, 21)",477,0.053875612745098035
1,3,0.049754901960784303,"(0, 0, 19, 21)",477,0.053875612745098035
2,3,0.058823529411764705,"(0, 0, 19, 21)",477,0.053875612745098035
2,0,0.0685049019607843,"(0, 0, 19, 21)",477,0.053875612745098035
2,2,0.045465686274509795,"(0, 0, 19, 21)",477,0.053875612745098035
2,1,0.046078431372549015,"(0, 0, 19, 21)",477,0.053875612745098035
3,3,0.06678921568627451,"(0, 0, 19, 21)",477,0.053875612745098035
3,1,0.059436274509803926,"(0, 0, 19, 21)",477,0.053875612745098035
3,2,0.04485294117647058,"(0, 0, 19, 21)",477,0.053875612745098035
3,0,0.06740196078431374,"(0, 0, 19, 21)",477,0.053875612745098035
0,0,0.031249999999999993,"(0, 0, 20, 1)",481,0.06142769607843136
0,1,0.06691176470588234,"(0, 0, 20, 1)",481,0.06142769607843136
0,2,0.06458333333333331,"(0, 0, 20, 1)",481,0.06142769607843136
0,3,0.04191176470588235,"(0, 0, 20, 1)",481,0.06142769607843136
1,0,0.031249999999999993,"(0, 0, 20, 1)",481,0.06142769607843136
1,1,0.06691176470588234,"(0, 0, 20, 1)",481,0.06142769607843136
1,2,0.06458333333333331,"(0, 0, 20, 1)",481,0.06142769607843136
1,3,0.04191176470588235,"(0, 0, 20, 1)",481,0.06142769607843136
2,3,0.12022058823529412,"(0, 0, 20, 1)",481,0.06142769607843136
2,1,0.05098039215686274,"(0, 0, 20, 1)",481,0.06142769607843136
2,0,0.09754901960784311,"(0, 0, 20, 1)",481,0.06142769607843136
2,2,0.09644607843137254,"(0, 0, 20, 1)",481,0.06142769607843136
3,0,0.031495098039215685,"(0, 0, 20, 1)",481,0.06142769607843136
3,1,0.07058823529411765,"(0, 0, 20, 1)",481,0.06142769607843136
3,3,0.07230392156862746,"(0, 0, 20, 1)",481,0.06142769607843136
3,2,0.033946078431372546,"(0, 0, 20, 1)",481,0.06142769607843136
0,0,0.03660714285714286,"(0, 0, 20, 17)",497,0.054013480392156865
0,1,0.054849439775910364,"(0, 0, 20, 17)",497,0.054013480392156865
0,2,0.05558473389355742,"(0, 0, 20, 17)",497,0.054013480392156865
0,3,0.03660714285714285,"(0, 0, 20, 17)",497,0.054013480392156865
1,0,0.03660714285714286,"(0, 0, 20, 17)",497,0.054013480392156865
1,1,0.054849439775910364,"(0, 0, 20, 17)",497,0.054013480392156865
1,2,0.05558473389355742,"(0, 0, 20, 17)",497,0.054013480392156865
1,3,0.03660714285714285,"(0, 0, 20, 17)",497,0.054013480392156865
2,3,0.07893907563025208,"(0, 0, 20, 17)",497,0.054013480392156865
2,1,0.052485994397759105,"(0, 0, 20, 17)",497,0.054013480392156865
2,0,0.05283613445378151,"(0, 0, 20, 17)",497,0.054013480392156865
2,2,0.06924019607843136,"(0, 0, 20, 17)",497,0.054013480392156865
3,2,0.05474439775910364,"(0, 0, 20, 17)",497,0.054013480392156865
