scope_type,scope_value,benchmark_family,jobs,machines,model_type,distribution,params,n_params,loglik,aic,bic,gof_test,gof_stat,gof_pvalue
file,la37,la,15,15,continuous_exploratory,gamma,"[276.45610600466796, -395.36798673310295, 1.6314683423165954]",3,-1060.4521553659706,2126.904310731941,2137.1526119385544,KS_continuous,0.08474842346361011,0.0744592297165172
file,la37,la,15,15,continuous_exploratory,expon,"[5.0, 50.86222222222222]",2,-1109.0521016922557,2222.1042033845115,2228.9364041889203,KS_continuous,0.20859798599116774,4.574825188270956e-09
file,la38,la,15,15,discrete,discrete_uniform_minmax,"{""low"": 5, ""high"": 99}",2,-1024.6223006101218,2053.2446012202436,2060.0768020246524,chi2_uniform_minmax_bins10,7.062716049382719,0.6305897306222041
file,la38,la,15,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1033.9019662802827,2067.8039325605655,2067.8039325605655,chi2_uniform_1_99_bins10,7.056,0.6312889165860724
file,la38,la,15,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1036.1632918473206,2072.326583694641,2072.326583694641,chi2_uniform_1_100_bins10,7.222222222222221,0.6139950630292512
file,la38,la,15,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1036.1632918473206,2072.326583694641,2072.326583694641,chi2_uniform_0_99_bins10,5.088888888888889,0.8264917399056829
file,la38,la,15,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1038.4021162892834,2076.804232578567,2076.804232578567,chi2_uniform_0_100_bins10,7.569333333333333,0.5780596974129057
file,la38,la,15,15,discrete,poisson,"{""mu"": 49.85333333333333}",1,-2546.2123944616133,5094.4247889232265,5097.840889325431,,,
file,la38,la,15,15,continuous_exploratory,uniform,"[5.0, 94.0]",2,-1022.2413260107508,2048.4826520215015,2055.3148528259103,KS_continuous,0.05531914893617029,0.47961814207198306
file,la38,la,15,15,continuous_exploratory,weibull_min,"[1.9072485492965838, -1.5232030465779152, 57.81541130541237]",3,-1058.6744759496532,2123.3489518993065,2133.5972531059197,KS_continuous,0.08309062148827706,0.08450575359484469
file,la38,la,15,15,continuous_exploratory,norm,"[49.85333333333333, 27.706570420108736]",2,-1066.6368264493276,2137.273652898655,2144.105853703064,KS_continuous,0.08091641845118253,0.09938658067960315
file,la38,la,15,15,continuous_exploratory,lognorm,"[0.09050329358382005, -257.01760175920043, 305.6190938760989]",3,-1066.254532370823,2138.509064741646,2148.757365948259,KS_continuous,0.07759383943749165,0.12628563583015096
file,la38,la,15,15,continuous_exploratory,gamma,"[386.1798356788304, -494.5417242239454, 1.4095363493521882]",3,-1066.3721100583348,2138.7442201166696,2148.9925213232827,KS_continuous,0.07921934762158728,0.11246280262659913
file,la38,la,15,15,continuous_exploratory,expon,"[5.0, 44.85333333333333]",2,-1080.7645292002187,2165.5290584004374,2172.361259204846,KS_continuous,0.15448682632676697,3.72711098720371e-05
file,la39,la,15,15,discrete,discrete_uniform_minmax,"{""low"": 5, ""high"": 99}",2,-1024.6223006101218,2053.2446012202436,2060.0768020246524,chi2_uniform_minmax_bins10,4.862469135802466,0.8461285349237436
file,la39,la,15,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1033.9019662802827,2067.8039325605655,2067.8039325605655,chi2_uniform_1_99_bins10,10.463555555555553,0.3142762567209063
file,la39,la,15,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1036.1632918473206,2072.326583694641,2072.326583694641,chi2_uniform_1_100_bins10,11.577777777777778,0.23817175974508428
file,la39,la,15,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1036.1632918473206,2072.326583694641,2072.326583694641,chi2_uniform_0_99_bins10,15.666666666666668,0.07417727924659442
file,la39,la,15,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1038.4021162892834,2076.804232578567,2076.804232578567,chi2_uniform_0_100_bins10,13.143717171717173,0.15621031896769186
file,la39,la,15,15,discrete,poisson,"{""mu"": 51.35111111111111}",1,-2337.997879396372,4677.995758792744,4681.411859194948,,,
file,la39,la,15,15,continuous_exploratory,uniform,"[5.0, 94.0]",2,-1022.2413260107508,2048.4826520215015,2055.3148528259103,KS_continuous,0.05115839243498821,0.5799986928237484
file,la39,la,15,15,continuous_exploratory,weibull_min,"[2.5941652626214893, -10.7504794884383, 70.0797428440874]",3,-1050.5673294789162,2107.1346589578325,2117.3829601644456,KS_continuous,0.08450881402644117,0.07584561279036284
file,la39,la,15,15,continuous_exploratory,norm,"[51.35111111111111, 26.350565013737558]",2,-1055.3463563869668,2114.6927127739336,2121.5249135783424,KS_continuous,0.07550574856846781,0.14604328648842524
file,la39,la,15,15,continuous_exploratory,lognorm,"[1.2564654385313559e-05, -2097146.999999999, 2097198.350945567]",3,-1055.346419945146,2116.692839890292,2126.941141096905,KS_continuous,0.0755074192444748,0.1460265367698803
file,la39,la,15,15,continuous_exploratory,gamma,"[2470.440401432277, -1259.3947435983596, 0.5305684922400586]",3,-1055.4178463495666,2116.8356926991332,2127.0839939057464,KS_continuous,0.07731481298601928,0.12879239296988343
file,la39,la,15,15,continuous_exploratory,expon,"[5.0, 46.35111111111111]",2,-1088.1551843812786,2180.310368762557,2187.142569566966,KS_continuous,0.17892807128327953,8.972411957394445e-07
file,la40,la,15,15,discrete,discrete_uniform_minmax,"{""low"": 5, ""high"": 99}",2,-1024.6223006101218,2053.2446012202436,2060.0768020246524,chi2_uniform_minmax_bins10,4.196296296296297,0.8980240797575485
file,la40,la,15,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1033.9019662802827,2067.8039325605655,2067.8039325605655,chi2_uniform_1_99_bins10,9.906222222222222,0.3581303260487945
file,la40,la,15,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1036.1632918473206,2072.326583694641,2072.326583694641,chi2_uniform_1_100_bins10,9.88888888888889,0.35955502700369274
file,la40,la,15,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1036.1632918473206,2072.326583694641,2072.326583694641,chi2_uniform_0_99_bins10,11.666666666666668,0.23275987153994832
file,la40,la,15,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1038.4021162892834,2076.804232578567,2076.804232578567,chi2_uniform_0_100_bins10,11.548121212121215,0.239998679394201
file,la40,la,15,15,discrete,poisson,"{""mu"": 50.986666666666665}",1,-2432.633225989503,4867.266451979006,4870.68255238121,,,
file,la40,la,15,15,continuous_exploratory,uniform,"[5.0, 94.0]",2,-1022.2413260107508,2048.4826520215015,2055.3148528259103,KS_continuous,0.045862884160756456,0.713422273601108
file,la40,la,15,15,continuous_exploratory,weibull_min,"[2.0346103488017935, -2.009019181096503, 59.79800891365481]",3,-1055.653701752704,2117.307403505408,2127.555704712021,KS_continuous,0.09208367184225874,0.041273090114732125
file,la40,la,15,15,continuous_exploratory,norm,"[50.986666666666665, 27.27578983478042]",2,-1063.1110551074908,2130.2221102149815,2137.0543110193903,KS_continuous,0.0816916004073921,0.093848547146959
file,la40,la,15,15,continuous_exploratory,lognorm,"[0.09308433952810907, -242.79721188615127, 292.51641306916304]",3,-1062.7222480228222,2131.4444960456444,2141.6927972522576,KS_continuous,0.08872689817796886,0.05439663122301985
file,la40,la,15,15,continuous_exploratory,gamma,"[435.7706740597255, -518.1136806609425, 1.3058134230216694]",3,-1062.8621862335212,2131.7243724670425,2141.9726736736557,KS_continuous,0.0850179598815689,0.07292539703867795
file,la40,la,15,15,continuous_exploratory,expon,"[5.0, 45.986666666666665]",2,-1086.3790873651192,2176.7581747302384,2183.590375534647,KS_continuous,0.14828027689230777,8.788040854144462e-05
file,orb01,orb,10,10,discrete,discrete_uniform_minmax,"{""low"": 5, ""high"": 99}",2,-455.3876891600541,914.7753783201082,919.9857186920843,chi2_uniform_minmax_bins10,13.66222222222222,0.13485814254166145
file,orb01,orb,10,10,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-459.51198501345897,919.0239700269179,919.0239700269179,chi2_uniform_1_99_bins10,8.679999999999998,0.4673217429821279
file,orb01,orb,10,10,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_1_100_bins10,7.6,0.5749034238644555
file,orb01,orb,10,10,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_0_99_bins10,7.800000000000001,0.5544204358728566
file,orb01,orb,10,10,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-461.512051684126,923.024103368252,923.024103368252,chi2_uniform_0_100_bins10,8.088363636363637,0.525266441423719
file,orb01,orb,10,10,discrete,poisson,"{""mu"": 54.09}",1,-1135.7801828848676,2273.560365769735,2276.1655359557235,,,
file,orb01,orb,10,10,continuous_exploratory,uniform,"[5.0, 94.0]",2,-454.32947822700027,912.6589564540005,917.8692968259767,KS_continuous,0.08042553191489366,0.5114287981915538
file,orb01,orb,10,10,continuous_exploratory,weibull_min,"[2.597435706446437, -13.344848472960727, 76.08426959600797]",3,-474.9716160581064,955.9432321162128,963.7587426741771,KS_continuous,0.09596199016477158,0.2965581900269113
file,orb01,orb,10,10,continuous_exploratory,norm,"[54.09, 28.545435712211503]",2,-477.0435586551046,958.0871173102092,963.2974576821854,KS_continuous,0.09708476478714323,0.283852509202719
file,orb01,orb,10,10,continuous_exploratory,lognorm,"[7.208175355948667e-06, -3960093.5884624575, 3960147.6783595774]",3,-477.0435698251679,960.0871396503358,967.9026502083001,KS_continuous,0.09708484046044841,0.28385166613661794
file,orb01,orb,10,10,continuous_exploratory,gamma,"[4729.09242440991, -1909.3735041037194, 0.41518419124906536]",3,-477.05948870201627,960.1189774040325,967.9344879619969,KS_continuous,0.09734829059536643,0.2809274314474671
file,orb01,orb,10,10,continuous_exploratory,expon,"[5.0, 49.09]",2,-489.3655348069961,982.7310696139922,987.9414099859683,KS_continuous,0.201195263089013,0.0005032227808679914
file,orb02,orb,10,10,discrete,discrete_uniform_minmax,"{""low"": 6, ""high"": 99}",2,-454.3294782270004,912.6589564540008,917.8692968259769,chi2_uniform_minmax_bins10,15.285777777777776,0.08337935771265906
file,orb02,orb,10,10,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-459.51198501345897,919.0239700269179,919.0239700269179,chi2_uniform_1_99_bins10,11.188000000000002,0.263042359558194
file,orb02,orb,10,10,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_1_100_bins10,11.6,0.23680981521773165
file,orb02,orb,10,10,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_0_99_bins10,20.4,0.015598100190125006
file,orb02,orb,10,10,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-461.512051684126,923.024103368252,923.024103368252,chi2_uniform_0_100_bins10,12.385454545454547,0.1924409394888601
file,orb02,orb,10,10,discrete,poisson,"{""mu"": 52.55}",1,-1160.352152317509,2322.704304635018,2325.3094748210065,,,
file,orb02,orb,10,10,continuous_exploratory,uniform,"[6.0, 93.0]",2,-453.2599493153257,910.5198986306514,915.7302390026275,KS_continuous,0.08268817204301077,0.4759914583942271
file,orb02,orb,10,10,continuous_exploratory,weibull_min,"[1.8636453452176047, 0.07818133244005693, 58.982441473297044]",3,-474.45023807375713,954.9004761475143,962.7159867054786,KS_continuous,0.13022707277572565,0.06134958897926057
file,orb02,orb,10,10,continuous_exploratory,norm,"[52.55, 28.74173794327685]",2,-477.72888832616474,959.4577766523295,964.6681170243056,KS_continuous,0.1237111580975474,0.08592985405383335
file,orb02,orb,10,10,continuous_exploratory,lognorm,"[6.852489426530187e-06, -4194298.0, 4194350.549901524]",3,-477.7289052051211,961.4578104102422,969.2733209682066,KS_continuous,0.12371079753362763,0.08593141493880885
file,orb02,orb,10,10,continuous_exploratory,gamma,"[2062.3741459825897, -1253.4153965867276, 0.6332208175293377]",3,-477.76458429475275,961.5291685895055,969.3446791474698,KS_continuous,0.12363302247738117,0.08626866024481739
file,orb02,orb,10,10,continuous_exploratory,expon,"[6.0, 46.55]",2,-484.05270037230764,972.1054007446153,977.3157411165914,KS_continuous,0.2065378253158604,0.0003219370047672723
file,orb03,orb,10,10,discrete,discrete_uniform_minmax,"{""low"": 5, ""high"": 99}",2,-455.3876891600541,914.7753783201082,919.9857186920843,chi2_uniform_minmax_bins10,11.899444444444445,0.2190377049254366
file,orb03,orb,10,10,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-459.51198501345897,919.0239700269179,919.0239700269179,chi2_uniform_1_99_bins10,16.897000000000002,0.050353590410365974
file,orb03,orb,10,10,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_1_100_bins10,16.2,0.06282072061787972
file,orb03,orb,10,10,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_0_99_bins10,14.600000000000001,0.10252568021404766
file,orb03,orb,10,10,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-461.512051684126,923.024103368252,923.024103368252,chi2_uniform_0_100_bins10,17.32527272727273,0.04385930903236416
file,orb03,orb,10,10,discrete,poisson,"{""mu"": 52.92}",1,-1089.401301928922,2180.802603857844,2183.4077740438324,,,
file,orb03,orb,10,10,continuous_exploratory,uniform,"[5.0, 94.0]",2,-454.32947822700027,912.6589564540005,917.8692968259767,KS_continuous,0.0785106382978723,0.5422665704072629
file,orb03,orb,10,10,continuous_exploratory,weibull_min,"[1.912130058921424, 1.0283501148922196, 58.457325390837305]",3,-471.2617799839553,948.5235599679106,956.339070525875,KS_continuous,0.10808558564542414,0.17957837061590953
file,orb03,orb,10,10,continuous_exploratory,norm,"[52.92, 28.060890933824606]",2,-475.33153584021835,954.6630716804367,959.8734120524128,KS_continuous,0.11150946857203337,0.15411677266671697
file,orb03,orb,10,10,continuous_exploratory,lognorm,"[0.12518947391056084, -172.53395088373952, 223.70136325526605]",3,-475.1323597757598,956.2647195515196,964.080230109484,KS_continuous,0.11133760623746003,0.15532215162206287
file,orb03,orb,10,10,continuous_exploratory,gamma,"[672.2129387555062, -674.1981830338361, 1.0816261843871204]",3,-475.24925428271644,956.4985085654329,964.3140191233972,KS_continuous,0.11200521319270551,0.15068164442961385
file,orb03,orb,10,10,continuous_exploratory,expon,"[5.0, 47.92]",2,-486.9532953807194,977.9065907614388,983.1169311334149,KS_continuous,0.14708154436407572,0.023674190089979064
file,orb04,orb,10,10,discrete,discrete_uniform_minmax,"{""low"": 5, ""high"": 98}",2,-454.3294782270004,912.6589564540008,917.8692968259769,chi2_uniform_minmax_bins10,6.930222222222222,0.6443842304694127
file,orb04,orb,10,10,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-459.51198501345897,919.0239700269179,919.0239700269179,chi2_uniform_1_99_bins10,8.603,0.4746972438498275
file,orb04,orb,10,10,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_1_100_bins10,8.8,0.4559371952206619
file,orb04,orb,10,10,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_0_99_bins10,8.0,0.5341462169096916
file,orb04,orb,10,10,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-461.512051684126,923.024103368252,923.024103368252,chi2_uniform_0_100_bins10,9.658454545454548,0.37883597475625896
file,orb04,orb,10,10,discrete,poisson,"{""mu"": 56.28}",1,-996.1998042318769,1994.3996084637538,1997.0047786497419,,,
file,orb04,orb,10,10,continuous_exploratory,uniform,"[5.0, 93.0]",2,-453.2599493153257,910.5198986306514,915.7302390026275,KS_continuous,0.1010752688172043,0.2418587883026928
file,orb04,orb,10,10,continuous_exploratory,weibull_min,"[4.261099044076525, -40.1465398204889, 106.33161767560661]",3,-467.4222686625679,940.8445373251358,948.6600478831001,KS_continuous,0.07862747712454521,0.540365236585733
file,orb04,orb,10,10,continuous_exploratory,norm,"[56.28, 26.40154540931269]",2,-469.2361079875189,942.4722159750378,947.6825563470139,KS_continuous,0.09144740486271519,0.35163247856684876
file,orb04,orb,10,10,continuous_exploratory,lognorm,"[3.1472912391179286e-06, -8388602.999999996, 8388659.279958451]",3,-469.2361399989357,944.4722799978714,952.2877905558357,KS_continuous,0.0914478102573878,0.351627247525537
file,orb04,orb,10,10,continuous_exploratory,gamma,"[379.4087133957016, -461.50067570391593, 1.364294074320724]",3,-469.6021554900364,945.2043109800728,953.0198215380371,KS_continuous,0.09745458963194686,0.2797536633250929
file,orb04,orb,10,10,continuous_exploratory,expon,"[5.0, 51.28]",2,-493.73008126124137,991.4601625224827,996.6705028944589,KS_continuous,0.2207504200742551,9.249402516512283e-05
file,orb05,orb,10,10,discrete,discrete_uniform_minmax,"{""low"": 5, ""high"": 99}",2,-455.3876891600541,914.7753783201082,919.9857186920843,chi2_uniform_minmax_bins10,10.88611111111111,0.2835963332740599
