instance_id,jobs,machines,complexity_0_1,category,s_iforest,s_lof,s_knn,s_km,complexity_prior_0_1,complexity_unsupervised_0_1,complexity_supervised_0_1,cv_r2_mean_supervised,status,blend_w_unsup,blend_w_prior,blend_w_sup
15-2-0.pt,15,2,0.14481683805866902,easy,0.580522385279326,0.04651296685993093,0.006383991976888713,0.8475,0.2239801929611553,0.8475,5.647411794220108,0.9906380919768368,1.0,0.35,0.15,0.5
15-20-0.pt,15,20,0.12382769236582891,easy,0.10827042664142664,0.031324978751669064,0.03219534367106676,0.06791666666666667,0.5117340274754197,0.06791666666666667,5.605094031687597,0.9906380919768368,0.0,0.35,0.15,0.5
15-21-0.pt,15,21,0.1326299647702551,easy,0.10677179049521981,0.03349824248733395,0.03315490230644091,0.5591666666666667,0.5188600976560781,0.5591666666666667,5.414789849822434,0.9906380919768368,0.0,0.35,0.15,0.5
15-22-0.pt,15,22,0.14855818735433463,easy,0.1259868892168468,0.03475363473182834,0.03466256170066135,0.31125,0.5259520763147063,0.31125,6.152383512352171,0.9906380919768368,0.0,0.35,0.15,0.5
15-23-0.pt,15,23,0.14908196425209647,easy,0.11845580773358215,0.03834722337608452,0.03597573521308957,0.47875,0.5329980501982597,0.47875,6.007060754830984,0.9906380919768368,0.0,0.35,0.15,0.5
15-24-0.pt,15,24,0.16505814717607079,easy,0.09847869051957187,0.042459254958841675,0.0372488347393508,0.8366666666666667,0.5398860231114175,0.8366666666666667,6.170940624008357,0.9906380919768368,0.0,0.35,0.15,0.5
15-25-0.pt,15,25,0.16414684769448878,easy,0.10310579505761115,0.04281908910777562,0.03823707680598426,0.8325,0.5462605189320437,0.8325,6.143407681600731,0.9906380919768368,0.0,0.35,0.15,0.5
15-26-0.pt,15,26,0.15240706762903428,easy,0.11158491829347718,0.0424918202159581,0.039423418579866136,0.06041666666666667,0.5522291941539239,0.06041666666666667,6.501928012973934,0.9906380919768368,0.0,0.35,0.15,0.5
15-27-0.pt,15,27,0.21608386530848703,medium,0.10965293973298679,0.04439270766885895,0.04095447372853619,0.8245833333333333,0.5585761369697075,0.8245833333333333,7.792728320255419,0.9906380919768368,1.0,0.35,0.15,0.5
15-28-0.pt,15,28,0.17500820883688759,easy,0.09120282989557124,0.045639122432916665,0.04193933442888815,0.5095833333333334,0.5644173424090291,0.5095833333333334,6.787060723678701,0.9906380919768368,0.0,0.35,0.15,0.5
15-29-0.pt,15,29,0.20263327834170067,easy,0.09456385907316466,0.04722644787297499,0.043361117813049424,0.7820833333333334,0.570504162174655,0.7820833333333334,7.401742891872279,0.9906380919768368,0.0,0.35,0.15,0.5
15-3-0.pt,15,3,0.12814389617650832,easy,0.4589793541486938,0.007716455957867991,0.005235697390827029,0.6591666666666667,0.26654600356675645,0.6591666666666667,5.280270800480158,0.9906380919768368,1.0,0.35,0.15,0.5
15-30-0.pt,15,30,0.18972363331015382,easy,0.08318319833941488,0.04934130176967988,0.04461445398086478,0.2529166666666667,0.5763125920481812,0.2529166666666667,7.492553483192697,0.9906380919768368,0.0,0.35,0.15,0.5
15-31-0.pt,15,31,0.19884802200700766,easy,0.07345343922034528,0.04959556363039139,0.04620489075623918,0.7608333333333334,0.581977159385735,0.7608333333333334,7.2972305812837,0.9906380919768368,0.0,0.35,0.15,0.5
15-32-0.pt,15,32,0.19041368565223193,easy,0.07973015310195815,0.04987237161727464,0.04723026352893688,0.3045833333333333,0.5870728835922174,0.3045833333333333,7.46099012079684,0.9906380919768368,0.0,0.35,0.15,0.5
15-33-0.pt,15,33,0.2085320616513818,easy,0.09269045028141365,0.05006571893699742,0.048703686798886314,0.73625,0.5924202060848841,0.73625,7.623386288578241,0.9906380919768368,0.0,0.35,0.15,0.5
15-34-0.pt,15,34,0.21754893843789574,medium,0.11815793729183176,0.05192730895880339,0.050604015570955015,0.53625,0.5974282882205987,0.53625,8.097180531402193,0.9906380919768368,0.0,0.35,0.15,0.5
15-35-0.pt,15,35,0.2265463459353744,medium,0.12376530814978934,0.053079799603719585,0.05254128647758286,0.70625,0.6026136222990345,0.70625,8.218922183382103,0.9906380919768368,0.0,0.35,0.15,0.5
15-36-0.pt,15,36,0.22847940877476705,medium,0.12124627060125089,0.05335430802889893,0.054714216129345176,0.6229166666666667,0.6078531918869213,0.6229166666666667,8.357219008136996,0.9906380919768368,0.0,0.35,0.15,0.5
15-37-0.pt,15,37,0.23755587570921216,medium,0.11193158574666,0.059068613202101446,0.05679331706458979,0.5925,0.6126292829076105,0.5925,8.671955716956047,0.9906380919768368,0.0,0.35,0.15,0.5
15-38-0.pt,15,38,0.21220324609244973,medium,0.1156844827929494,0.05910893959704837,0.05881674906829814,0.058333333333333334,0.6172551702645516,0.058333333333333334,8.373454527637183,0.9906380919768368,0.0,0.35,0.15,0.5
15-39-0.pt,15,39,0.24226792438556577,medium,0.11747953239227094,0.061604876884810575,0.06135808755586791,0.4504166666666667,0.6220194576670275,0.4504166666666667,8.95246994760076,0.9906380919768368,0.0,0.35,0.15,0.5
15-4-0.pt,15,4,0.13756350578563498,easy,0.3125510794039789,0.04564708216915823,0.006300355092247702,0.92625,0.298657529904392,0.92625,5.312247815622898,0.9906380919768368,1.0,0.35,0.15,0.5
15-40-0.pt,15,40,0.2519730274800632,medium,0.10804167545045963,0.062034322465336876,0.06404402272996812,0.6829166666666666,0.6265695606688554,0.6829166666666666,9.037557808125655,0.9906380919768368,0.0,0.35,0.15,0.5
15-41-0.pt,15,41,0.25464198651169173,medium,0.11729440766245257,0.06444988012126918,0.06693346996752762,0.6495833333333333,0.6314344443161365,0.6495833333333333,9.151859361688835,0.9906380919768368,0.0,0.35,0.15,0.5
15-42-0.pt,15,42,0.26681650739240914,medium,0.11066136389421612,0.06851181678304528,0.06978601699601533,0.5183333333333333,0.6358723149746038,0.5183333333333333,9.66072094352381,0.9906380919768368,0.0,0.35,0.15,0.5
15-43-0.pt,15,43,0.26218893803832366,medium,0.1377047983150409,0.06946386434616278,0.07302415377079038,0.15333333333333332,0.6399015414310157,0.15333333333333332,9.85896546613737,0.9906380919768368,0.0,0.35,0.15,0.5
15-44-0.pt,15,44,0.26630408239391656,medium,0.1373522729189273,0.07788477649567649,0.0766774297087383,0.22166666666666668,0.6441007647189485,0.22166666666666668,9.922847744554748,0.9906380919768368,0.0,0.35,0.15,0.5
15-45-0.pt,15,45,0.28523113458712723,medium,0.1699024035809151,0.07911732464679927,0.08058179917360757,0.6945833333333333,0.6480376374535386,0.6945833333333333,10.072287146525044,0.9906380919768368,0.0,0.35,0.15,0.5
15-46-0.pt,15,46,0.30055303819796786,medium,0.1573510221006558,0.08512471027654027,0.08458956420484706,0.6733333333333333,0.6525968046306542,0.6733333333333333,10.576437028035388,0.9906380919768368,0.0,0.35,0.15,0.5
15-47-0.pt,15,47,0.3071145447264638,medium,0.1795585279977529,0.09066771992824792,0.08893963520670267,0.6520833333333333,0.6565963405706795,0.6520833333333333,10.803040667459573,0.9906380919768368,0.0,0.35,0.15,0.5
15-48-0.pt,15,48,0.2986665810931513,medium,0.17067293026930702,0.09836230619958909,0.09346931799928017,0.6179166666666667,0.6606496403359681,0.6179166666666667,10.565969344465694,0.9906380919768368,0.0,0.35,0.15,0.5
15-49-0.pt,15,49,0.29867574927034174,medium,0.20547131756369516,0.10391867444345362,0.09844346801391579,0.28958333333333336,0.6649308879150847,0.28958333333333336,10.87631285001564,0.9906380919768368,0.0,0.35,0.15,0.5
15-5-0.pt,15,5,0.12267341804615915,easy,0.29916890658491535,0.052841468261676,0.00813591829371313,0.9345833333333333,0.3248224110299317,0.9345833333333333,4.821551768160584,0.9906380919768368,1.0,0.35,0.15,0.5
15-50-0.pt,15,50,0.3135311987973948,medium,0.22580433952093695,0.11511728889836338,0.1037149047035849,0.605,0.6683810199224872,0.605,11.046415014796713,0.9906380919768368,0.0,0.35,0.15,0.5
15-6-0.pt,15,6,0.11990578048938695,easy,0.2900264903624275,0.0399653583455435,0.009811221107491188,0.9391666666666667,0.34678927128426307,0.9391666666666667,4.720503088809806,0.9906380919768368,1.0,0.35,0.15,0.5
15-7-0.pt,15,7,0.1392314072201351,easy,0.2921312943149614,0.04126767455519539,0.01196604558133053,0.9066666666666666,0.36625835891426567,0.9066666666666666,5.356217952411426,0.9906380919768368,1.0,0.35,0.15,0.5
15-8-0.pt,15,8,0.07252787095143985,easy,0.22093991494171394,0.03779177313381968,0.01410774496074612,0.3129166666666667,0.38358206458094135,0.3129166666666667,3.7979796770028953,0.9906380919768368,0.0,0.35,0.15,0.5
15-9-0.pt,15,9,0.13105551862405013,easy,0.2079255151312278,0.03917977751016258,0.016010194261816768,0.8541666666666666,0.3990110220455396,0.8541666666666666,5.133503257749701,0.9906380919768368,1.0,0.35,0.15,0.5
16-10-0.pt,16,10,0.19452816473625115,easy,0.14666022047372482,0.04234150138125956,0.01996330010371854,0.88,0.4222564364935312,0.88,7.1120964558057675,0.9906380919768368,1.0,0.35,0.15,0.5
16-11-0.pt,16,11,0.1584995626577748,easy,0.13077027298019403,0.040245351268134416,0.021442221508560434,0.8695833333333334,0.4350663108647204,0.8695833333333334,5.974382848054194,0.9906380919768368,1.0,0.35,0.15,0.5
16-12-0.pt,16,12,0.15195044478023714,easy,0.13054558576209055,0.03669406987216577,0.022990535135514325,0.9129166666666667,0.4469125488467059,0.9129166666666667,5.720752048549902,0.9906380919768368,1.0,0.35,0.15,0.5
16-13-0.pt,16,13,0.16960603267306032,easy,0.09879873707105095,0.036113136275043575,0.02487395646503144,0.9025,0.45819124623763546,0.9025,6.285875811137407,0.9906380919768368,1.0,0.35,0.15,0.5
16-14-0.pt,16,14,0.187463689452983,easy,0.08004803915879012,0.03676972919988853,0.026234851910332365,0.74375,0.4685224513610834,0.74375,6.998654164981243,0.9906380919768368,1.0,0.35,0.15,0.5
16-15-0.pt,16,15,0.16831409956930637,easy,0.07264684791038117,0.0340082657185511,0.02795783996876787,0.7229166666666667,0.47858924850610507,0.7229166666666667,6.407147359026464,0.9906380919768368,1.0,0.35,0.15,0.5
16-16-0.pt,16,16,0.14551452787309582,easy,0.08595941043983174,0.034451633451208996,0.029977566079707176,0.9004166666666666,0.488252571251692,0.9004166666666666,5.511728120829393,0.9906380919768368,0.0,0.35,0.15,0.5
16-17-0.pt,16,17,0.20255153301826911,easy,0.11482123493548939,0.033798066293913194,0.031695016028987694,0.8795833333333334,0.4974463535369082,0.8795833333333334,7.336295368629997,0.9906380919768368,1.0,0.35,0.15,0.5
16-18-0.pt,16,18,0.19176499506921926,easy,0.11458129074784354,0.0344177893507477,0.032869405728673445,0.8279166666666666,0.505920686853783,0.8279166666666666,7.039891944130577,0.9906380919768368,1.0,0.35,0.15,0.5
16-19-0.pt,16,19,0.15065205294431097,easy,0.08294289120307814,0.032886313687807985,0.03398164124821595,0.6079166666666667,0.5137446473734453,0.6079166666666667,5.942020291208418,0.9906380919768368,0.0,0.35,0.15,0.5
16-2-0.pt,16,2,0.15155248439953206,easy,0.5855966425344906,0.03872686270659274,0.006743498059142813,0.9804166666666667,0.23205380035669704,0.9804166666666667,5.731477661821905,0.9906380919768368,1.0,0.35,0.15,0.5
16-20-0.pt,16,20,0.16072497227328983,easy,0.08038217884801922,0.03391408362781593,0.035179063335989906,0.7491666666666666,0.5214199819804411,0.7491666666666666,6.124152663407597,0.9906380919768368,0.0,0.35,0.15,0.5
16-21-0.pt,16,21,0.1534583483068565,easy,0.0952261863352898,0.03450044637270776,0.03641404583773162,0.6275,0.5286678913807902,0.6275,6.006331642612856,0.9906380919768368,0.0,0.35,0.15,0.5
16-22-0.pt,16,22,0.18126917484323263,easy,0.07801435539696838,0.034072799557214276,0.03824742044375792,0.7341666666666666,0.536380522411336,0.7341666666666666,6.783722418836386,0.9906380919768368,0.0,0.35,0.15,0.5
16-23-0.pt,16,23,0.19817511212885092,easy,0.07933146795055776,0.03498235252071205,0.039570362608884566,0.6954166666666667,0.5435725568327779,0.6954166666666667,7.3536457097666155,0.9906380919768368,1.0,0.35,0.15,0.5
16-24-0.pt,16,24,0.18550085997036608,easy,0.0689113681107555,0.03760859317548308,0.040696991216439604,0.77,0.5501805794136561,0.77,6.878255551344837,0.9906380919768368,0.0,0.35,0.15,0.5
16-25-0.pt,16,25,0.1651774531784499,easy,0.09340035279841301,0.041653388724418657,0.04183135503186403,0.46625,0.5563554397998708,0.46625,6.5197795759890385,0.9906380919768368,0.0,0.35,0.15,0.5
16-26-0.pt,16,26,0.18536613525561393,easy,0.07956872967307409,0.043252624990854055,0.043004713398250016,0.8204166666666667,0.5627428816780147,0.8204166666666667,6.820993868353704,0.9906380919768368,0.0,0.35,0.15,0.5
16-27-0.pt,16,27,0.1723537002768346,easy,0.07998686597989632,0.043281020452158564,0.044609092537239624,0.2025,0.5694413116391074,0.2025,6.992462655408419,0.9906380919768368,0.0,0.35,0.15,0.5
16-28-0.pt,16,28,0.19654604557786448,easy,0.04641574985585987,0.045977569428807936,0.045761394851443156,0.7841666666666667,0.5755013345356247,0.7841666666666667,7.204717212490832,0.9906380919768368,0.0,0.35,0.15,0.5
16-29-0.pt,16,29,0.2311154551304488,medium,0.04371685887830776,0.04415850201872443,0.047244204747663054,0.04583333333333333,0.5816873822587707,0.04583333333333333,8.999467318261603,0.9906380919768368,1.0,0.35,0.15,0.5
16-3-0.pt,16,3,0.13943425189732062,easy,0.4747153025273929,0.021524056395916855,0.0060666933209723274,0.9495833333333333,0.2747002831701415,0.9495833333333333,5.359157479659805,0.9906380919768368,1.0,0.35,0.15,0.5
16-30-0.pt,16,30,0.2379035827998316,medium,0.06271251553832283,0.047462441204601295,0.04801433593556398,0.78375,0.5871223342050278,0.78375,8.511744966286198,0.9906380919768368,1.0,0.35,0.15,0.5
16-31-0.pt,16,31,0.22019336362879516,medium,0.06564440435854996,0.04978139706694948,0.049612979578740744,0.6775,0.5928580782518312,0.6775,8.048754521974372,0.9906380919768368,0.0,0.35,0.15,0.5
16-32-0.pt,16,32,0.21633774799836236,medium,0.09191902774511912,0.05048870930639344,0.051201691755686396,0.2891666666666667,0.5981146487105158,0.2891666666666667,8.293134619368557,0.9906380919768368,0.0,0.35,0.15,0.5
16-33-0.pt,16,33,0.27217522006942163,medium,0.08691988466983692,0.050117506598477454,0.05274442804456216,0.75375,0.603563020119656,0.75375,9.620225230134238,0.9906380919768368,1.0,0.35,0.15,0.5
16-34-0.pt,16,34,0.23113394742358584,medium,0.09061538812925064,0.0517995303936313,0.054547121421383384,0.3441666666666667,0.6092083579609792,0.3441666666666667,8.705546764615699,0.9906380919768368,0.0,0.35,0.15,0.5
16-35-0.pt,16,35,0.23163921528547804,medium,0.09321133080804364,0.053588272991909706,0.056512609756621174,0.64875,0.6143658071278564,0.64875,8.430227270181172,0.9906380919768368,0.0,0.35,0.15,0.5
16-36-0.pt,16,36,0.2440948866018694,medium,0.08438559780391211,0.055519335989497695,0.05835159651268863,0.6429166666666667,0.6192262344710694,0.6429166666666667,8.828732138264368,0.9906380919768368,0.0,0.35,0.15,0.5
16-37-0.pt,16,37,0.2470846904808533,medium,0.10721495310131955,0.05501245279857819,0.06054914066018393,0.6291666666666667,0.6245237201585355,0.6291666666666667,8.934434031595424,0.9906380919768368,0.0,0.35,0.15,0.5
16-38-0.pt,16,38,0.2386914340799778,medium,0.09688349324719574,0.05612868041827301,0.06286178118857454,0.2708333333333333,0.6293104042992278,0.2708333333333333,9.006637295797972,0.9906380919768368,0.0,0.35,0.15,0.5
16-39-0.pt,16,39,0.2994473681864594,medium,0.08391410659247851,0.06041725052288335,0.06519984888069684,0.7070833333333333,0.6340505158841615,0.7070833333333333,10.51687656164237,0.9906380919768368,1.0,0.35,0.15,0.5
16-4-0.pt,16,4,0.1381884977109479,easy,0.31437346196282223,0.05564431679638654,0.007220288269224877,0.8925,0.3068813154656934,0.8925,5.360768074723299,0.9906380919768368,1.0,0.35,0.15,0.5
16-40-0.pt,16,40,0.34844370622681947,medium,0.08161633315039381,0.06179442423741451,0.06794396586343855,0.44375,0.6385951209285551,0.44375,12.318668380701027,0.9906380919768368,1.0,0.35,0.15,0.5
16-41-0.pt,16,41,0.2905112088083226,medium,0.0813719681561498,0.0651445249490307,0.0711187512240097,0.6475,0.6433311903899888,0.6475,10.286334536297096,0.9906380919768368,0.0,0.35,0.15,0.5
16-42-0.pt,16,42,0.27711974271770373,medium,0.11222056412940709,0.06658068870665933,0.07440716638441158,0.3720833333333333,0.6474421970590196,0.3720833333333333,10.121589779656777,0.9906380919768368,0.0,0.35,0.15,0.5
16-43-0.pt,16,43,0.2871665587441025,medium,0.11184174478896762,0.07206230272567044,0.07781219361170807,0.44208333333333333,0.6518470541229634,0.44208333333333333,10.371886644985793,0.9906380919768368,0.0,0.35,0.15,0.5
16-44-0.pt,16,44,0.27982223562055913,medium,0.1383841498440851,0.07448588285611395,0.08167671600982532,0.14166666666666666,0.6561696767473709,0.14166666666666666,10.422538863873635,0.9906380919768368,0.0,0.35,0.15,0.5
16-45-0.pt,16,45,0.30261959752105105,medium,0.1556278546225384,0.08144161956197965,0.08591988751171692,0.405,0.6606110880290201,0.405,10.893519044812516,0.9906380919768368,0.0,0.35,0.15,0.5
16-46-0.pt,16,46,0.36685455535795636,medium,0.1557045902453242,0.0859448247518515,0.09039395521186375,0.64,0.6652506749385432,0.64,12.70522489110812,0.9906380919768368,1.0,0.35,0.15,0.5
16-47-0.pt,16,47,0.3117555421981255,medium,0.17305681242650164,0.09217264844607151,0.09513801228989292,0.0525,0.6693082069958348,0.0525,11.51440588692757,0.9906380919768368,0.0,0.35,0.15,0.5
16-48-0.pt,16,48,0.32145019209556536,medium,0.16498651017851054,0.10133309301418629,0.10003122292955736,0.6125,0.6733858693853249,0.6125,11.288350730294907,0.9906380919768368,0.0,0.35,0.15,0.5
16-49-0.pt,16,49,0.3342002806510871,medium,0.20279828605146144,0.10904648908256814,0.10539338744173453,0.5470833333333334,0.6774168293127165,0.5470833333333334,11.753110662260243,0.9906380919768368,0.0,0.35,0.15,0.5
16-5-0.pt,16,5,0.1237430013908444,easy,0.3126388433524249,0.05340239442037909,0.009410047408685111,0.40625,0.33316830779155276,0.40625,5.353790600143194,0.9906380919768368,1.0,0.35,0.15,0.5
16-50-0.pt,16,50,0.32468159286258713,medium,0.22143120083364823,0.11468855898753137,0.11106256965477926,0.18666666666666668,0.6813602736033362,0.18666666666666668,11.791950415114762,0.9906380919768368,0.0,0.35,0.15,0.5
16-6-0.pt,16,6,0.12981061299038252,easy,0.324202566681766,0.04623092897269967,0.011215019122045708,0.9333333333333333,0.35521535884843886,0.9333333333333333,5.036674986320328,0.9906380919768368,1.0,0.35,0.15,0.5
16-7-0.pt,16,7,0.1329538883581781,easy,0.23812561142880628,0.04440164410566926,0.013930546322154388,0.6533333333333333,0.37506950161566555,0.6533333333333333,5.394157813745489,0.9906380919768368,1.0,0.35,0.15,0.5
16-8-0.pt,16,8,0.10668320279189711,easy,0.20945170040574548,0.04375015858106919,0.01588711389201099,0.08291666666666667,0.3922541546198595,0.08291666666666667,5.095859845342174,0.9906380919768368,1.0,0.35,0.15,0.5
16-9-0.pt,16,9,0.18697141847861856,easy,0.1506651565605831,0.0405762592411635,0.017990811170982668,0.8608333333333333,0.40801049750781265,0.8608333333333333,6.896486837655939,0.9906380919768368,1.0,0.35,0.15,0.5
17-10-0.pt,17,10,0.1697773472257953,easy,0.11797225191852978,0.04307626108171087,0.02170152108255283,0.7641666666666667,0.43054231487073835,0.7641666666666667,6.433926012505642,0.9906380919768368,1.0,0.35,0.15,0.5
17-11-0.pt,17,11,0.1532412708573421,easy,0.12171743142341838,0.04073330686206485,0.023607068295979677,0.30625,0.44358332511956505,0.30625,6.33914530695034,0.9906380919768368,1.0,0.35,0.15,0.5
17-12-0.pt,17,12,0.1540381879687676,easy,0.11001647925934925,0.04228494485364094,0.0254425264067564,0.28833333333333333,0.45553343088474596,0.28833333333333333,6.376564593647085,0.9906380919768368,1.0,0.35,0.15,0.5
17-13-0.pt,17,13,0.1798579304203484,easy,0.09155273605675159,0.038376063930638755,0.02740594822789156,0.8783333333333333,0.46701298042757244,0.8783333333333333,6.630301289456056,0.9906380919768368,1.0,0.35,0.15,0.5
17-14-0.pt,17,14,0.2228605737190845,medium,0.09339761676101467,0.03979917827562077,0.029043842403949048,0.91,0.47729641378681387,0.91,7.959569012208232,0.9906380919768368,1.0,0.35,0.15,0.5
17-15-0.pt,17,15,0.16310431528317237,easy,0.08336399058632002,0.03635302776348435,0.030743237359369242,0.17708333333333334,0.48744237993673595,0.17708333333333334,6.756692570063271,0.9906380919768368,1.0,0.35,0.15,0.5
17-16-0.pt,17,16,0.18674662472636389,easy,0.09502551894706675,0.036045429456580215,0.03308566665901905,0.8241666666666667,0.4975958214312046,0.8241666666666667,6.88771904198638,0.9906380919768368,1.0,0.35,0.15,0.5
17-17-0.pt,17,17,0.23090453994227791,medium,0.10441341559936361,0.03510694697029416,0.034536254285324954,0.8708333333333333,0.5066537539848589,0.8708333333333333,8.239872347401276,0.9906380919768368,1.0,0.35,0.15,0.5
17-18-0.pt,17,18,0.22691802813394252,medium,0.08440170880638526,0.03229608468717387,0.03537988615452168,0.8658333333333333,0.5147679759610404,0.8658333333333333,8.1149141239736,0.9906380919768368,1.0,0.35,0.15,0.5
17-19-0.pt,17,19,0.20426219328066084,easy,0.07630001681496648,0.03342757387821417,0.03687788849062622,0.86375,0.5229697725073797,0.86375,7.395185032069263,0.9906380919768368,1.0,0.35,0.15,0.5
17-2-0.pt,17,2,0.13587236975573228,easy,0.5532704275265597,0.03169493615712989,0.007236815589037532,0.10875,0.23960626934950616,0.10875,6.058980911968981,0.9906380919768368,1.0,0.35,0.15,0.5
17-20-0.pt,17,20,0.18181997140744735,easy,0.09079079685263347,0.03387628394688059,0.0384632663786114,0.7404166666666666,0.530746384707152,0.7404166666666666,6.797544852116328,0.9906380919768368,0.0,0.35,0.15,0.5
17-21-0.pt,17,21,0.16130841399461468,easy,0.07348399636981864,0.033652428057653776,0.0399086056436736,0.10083333333333333,0.5385700955360851,0.10083333333333333,6.751349382660279,0.9906380919768368,0.0,0.35,0.15,0.5
17-22-0.pt,17,22,0.261585547917628,medium,0.0705869942684389,0.031183396954533916,0.04190428354568974,0.7725,0.5463260168878731,0.7725,9.289937711098316,0.9906380919768368,1.0,0.35,0.15,0.5
17-23-0.pt,17,23,0.26506573676884554,medium,0.07880638493237573,0.034099480319507845,0.04279569567514406,0.7133333333333334,0.5529877309806006,0.7133333333333334,9.453762505996444,0.9906380919768368,1.0,0.35,0.15,0.5
17-24-0.pt,17,24,0.21220793044322236,medium,0.09290932867882148,0.0364256184450534,0.04419816583002646,0.11125,0.55967075404107,0.11125,8.34678775538343,0.9906380919768368,1.0,0.35,0.15,0.5
17-25-0.pt,17,25,0.2010883198002794,easy,0.0871743513495575,0.03657672842694241,0.04554809298875434,0.735,0.5665875941141912,0.735,7.399061194455284,0.9906380919768368,0.0,0.35,0.15,0.5
17-26-0.pt,17,26,0.2004711232453394,easy,0.09080609923867233,0.0389373183420686,0.04683342897580525,0.5595833333333333,0.5729304220631557,0.5595833333333333,7.543490680946455,0.9906380919768368,0.0,0.35,0.15,0.5
17-27-0.pt,17,27,0.2508697567427012,medium,0.06728834413923324,0.04261318144602324,0.04831127578163083,0.73875,0.5798065548521684,0.73875,8.968586181766646,0.9906380919768368,1.0,0.35,0.15,0.5
17-28-0.pt,17,28,0.22096855920799224,medium,0.061538356510643585,0.04475942222800936,0.0493586327333892,0.44583333333333336,0.5858518257162629,0.44583333333333336,8.29618342922834,0.9906380919768368,0.0,0.35,0.15,0.5
17-29-0.pt,17,29,0.28068851263604094,medium,0.054665792597856595,0.046410681057773094,0.050930485782111845,0.0020833333333333333,0.592000687819361,0.0020833333333333333,10.608675010076482,0.9906380919768368,1.0,0.35,0.15,0.5
17-3-0.pt,17,3,0.1221262047970599,easy,0.4500607100538912,0.039182973742610705,0.007299647776947993,0.245,0.2824443516412101,0.245,5.47629703805552,0.9906380919768368,1.0,0.35,0.15,0.5
17-30-0.pt,17,30,0.24508514975509293,medium,0.08411065030928298,0.04610476009603278,0.052011583169409084,0.7866666666666666,0.5974320723559496,0.7866666666666666,8.732491888122148,0.9906380919768368,0.0,0.35,0.15,0.5
17-31-0.pt,17,31,0.2566905551124213,medium,0.08968533742600372,0.04753784690223611,0.05357553404359965,0.1675,0.6032987591974951,0.1675,9.686066824856363,0.9906380919768368,1.0,0.35,0.15,0.5
17-32-0.pt,17,32,0.2768832639537763,medium,0.06260915790475508,0.049858146380600946,0.05514758088219948,0.7375,0.6092206102925594,0.7375,9.782636464908897,0.9906380919768368,1.0,0.35,0.15,0.5
17-33-0.pt,17,33,0.28364183302838,medium,0.06372237158386196,0.049573392067594875,0.0568575053911321,0.7029166666666666,0.6146616478298507,0.7029166666666666,10.02756361409975,0.9906380919768368,1.0,0.35,0.15,0.5
17-34-0.pt,17,34,0.3054397265753794,medium,0.06997541360811746,0.05124511835510537,0.05846873350083635,0.73125,0.6199072903841863,0.73125,10.6896884826879,0.9906380919768368,1.0,0.35,0.15,0.5
17-35-0.pt,17,35,0.2479023714393058,medium,0.09482100652779926,0.05252759103535607,0.060223017811925746,0.014166666666666666,0.625533818908072,0.014166666666666666,9.543972388271504,0.9906380919768368,0.0,0.35,0.15,0.5
17-36-0.pt,17,36,0.271018321669585,medium,0.09718444307394741,0.056269629231070914,0.0623092884438024,0.72875,0.6307250609377175,0.72875,9.596228610808044,0.9906380919768368,0.0,0.35,0.15,0.5
17-37-0.pt,17,37,0.3227318638088375,medium,0.07732419802271691,0.055665255406538675,0.06430197293948044,0.6416666666666667,0.6356209623171943,0.6416666666666667,11.31666206063927,0.9906380919768368,1.0,0.35,0.15,0.5
17-38-0.pt,17,38,0.26872422981890676,medium,0.08256517813299434,0.05706578105179263,0.0666117350077865,0.06916666666666667,0.6404656701100394,0.06916666666666667,10.145883604984594,0.9906380919768368,0.0,0.35,0.15,0.5
17-39-0.pt,17,39,0.2896353171623261,medium,0.07588149582184468,0.05922790719925395,0.06921965698481107,0.6208333333333333,0.6452021444725087,0.6208333333333333,10.283123849969657,0.9906380919768368,0.0,0.35,0.15,0.5
17-4-0.pt,17,4,0.151925358340605,easy,0.3258273827488688,0.06533270639070969,0.00865894301714435,0.9008333333333334,0.31479796111255814,0.9008333333333334,5.785199870552761,0.9906380919768368,1.0,0.35,0.15,0.5
17-40-0.pt,17,40,0.2988730248707992,medium,0.08762545966828955,0.05983725891738788,0.07227638372335195,0.6091666666666666,0.6494124096120938,0.6091666666666666,10.58539788764049,0.9906380919768368,0.0,0.35,0.15,0.5
17-41-0.pt,17,41,0.3056234150280173,medium,0.07538092928689223,0.06346028327536353,0.0755636447426925,0.62625,0.6546063144051213,0.62625,10.78110205984344,0.9906380919768368,0.0,0.35,0.15,0.5
17-42-0.pt,17,42,0.30523313397359647,medium,0.0849093157178017,0.06795062193356098,0.07908082500016402,0.6658333333333334,0.6592461493805057,0.6658333333333334,10.729249194750412,0.9906380919768368,0.0,0.35,0.15,0.5
17-43-0.pt,17,43,0.30754760335185566,medium,0.12040343856311829,0.07199957534562113,0.08275789705509633,0.28625,0.6636174578213203,0.28625,11.161320902239224,0.9906380919768368,0.0,0.35,0.15,0.5
17-44-0.pt,17,44,0.32743200736126,medium,0.1271954251152726,0.07579083751264176,0.08687202071812004,0.6395833333333333,0.6681680969312231,0.6395833333333333,11.454426077104243,0.9906380919768368,0.0,0.35,0.15,0.5
17-45-0.pt,17,45,0.3758123115885243,medium,0.13607562936580803,0.07900406350540469,0.09132869945090981,0.5233333333333333,0.672805759311196,0.5233333333333333,13.096972115757392,0.9906380919768368,1.0,0.35,0.15,0.5
